State Imports by NAICS Commodities,,,,
Current date: 05/12/2025 2:56 PM (Eastern Daylight Time),,,,
Measures: Customs Value (Gen) ($US),,,,
State,Commodity,Country,Time,Customs Value (Gen) ($US)
North Carolina,"3359 Electrical Equipment & Components, Nesoi",Slovenia,2024,"12,980,332"
North Carolina,"3359 Electrical Equipment & Components, Nesoi",South Africa,2024,"986,383"
North Carolina,"3359 Electrical Equipment & Components, Nesoi",Spain,2024,"278,696"
North Carolina,"3359 Electrical Equipment & Components, Nesoi",Sri Lanka,2024,"125,428"
North Carolina,"3359 Electrical Equipment & Components, Nesoi",Sweden,2024,"2,522,970"
North Carolina,"3359 Electrical Equipment & Components, Nesoi",Switzerland,2024,"9,427,758"
North Carolina,"3359 Electrical Equipment & Components, Nesoi",Taiwan,2024,"77,566,900"
North Carolina,"3359 Electrical Equipment & Components, Nesoi",Thailand,2024,"8,595,260"
North Carolina,"3359 Electrical Equipment & Components, Nesoi",Tunisia,2024,"9,032,370"
North Carolina,"3359 Electrical Equipment & Components, Nesoi",Turkey,2024,"3,611,349"
North Carolina,"3359 Electrical Equipment & Components, Nesoi",Ukraine,2024,"52,013"
North Carolina,"3359 Electrical Equipment & Components, Nesoi",United Arab Emirates,2024,"15,069"
North Carolina,"3359 Electrical Equipment & Components, Nesoi",United Kingdom,2024,"32,562,706"
North Carolina,"3359 Electrical Equipment & Components, Nesoi",Vietnam,2024,"32,759,816"
North Carolina,3361 Motor Vehicles,Belgium,2024,"974,718,627"
North Carolina,3361 Motor Vehicles,Canada,2024,"157,911,512"
North Carolina,3361 Motor Vehicles,China,2024,"111,390,569"
North Carolina,3361 Motor Vehicles,Denmark,2024,"277,156"
North Carolina,3361 Motor Vehicles,France,2024,"125,360,049"
North Carolina,3361 Motor Vehicles,Germany,2024,"1,839,438"
North Carolina,3361 Motor Vehicles,Italy,2024,"6,544,354"
North Carolina,3361 Motor Vehicles,Japan,2024,"1,529,161"
North Carolina,3361 Motor Vehicles,"Korea, South",2024,"7,759,173"
North Carolina,3361 Motor Vehicles,Latvia,2024,"3,392,451"
North Carolina,3361 Motor Vehicles,Mexico,2024,"82,803,537"
North Carolina,3361 Motor Vehicles,South Africa,2024,"322,582"
North Carolina,3361 Motor Vehicles,Spain,2024,"284,796"
North Carolina,3361 Motor Vehicles,Sweden,2024,"3,755,046,778"
North Carolina,3361 Motor Vehicles,Switzerland,2024,"131,234"
North Carolina,3361 Motor Vehicles,Taiwan,2024,"70,901"
North Carolina,3361 Motor Vehicles,United Kingdom,2024,"8,765,284"
North Carolina,3362 Motor Vehicle Bodies & Trailers,Canada,2024,"11,815,127"
North Carolina,3362 Motor Vehicle Bodies & Trailers,China,2024,"1,261,225"
North Carolina,3362 Motor Vehicle Bodies & Trailers,Germany,2024,"284,552"
North Carolina,3362 Motor Vehicle Bodies & Trailers,Italy,2024,"137,183"
North Carolina,3362 Motor Vehicle Bodies & Trailers,Mexico,2024,"37,000"
North Carolina,3362 Motor Vehicle Bodies & Trailers,Netherlands,2024,"24,500"
North Carolina,3362 Motor Vehicle Bodies & Trailers,New Caledonia,2024,"6,960"
North Carolina,3362 Motor Vehicle Bodies & Trailers,Saudi Arabia,2024,"1,094,565"
North Carolina,3362 Motor Vehicle Bodies & Trailers,Slovakia,2024,"2,502"
North Carolina,3362 Motor Vehicle Bodies & Trailers,South Africa,2024,"1,037,434"
North Carolina,3362 Motor Vehicle Bodies & Trailers,Vietnam,2024,"76,946"
North Carolina,3363 Motor Vehicle Parts,Albania,2024,"32,144"
North Carolina,3363 Motor Vehicle Parts,Argentina,2024,"152,780"
North Carolina,3363 Motor Vehicle Parts,Australia,2024,"1,608,229"
North Carolina,3363 Motor Vehicle Parts,Austria,2024,"3,555,498"
North Carolina,3363 Motor Vehicle Parts,Belgium,2024,"5,464,854"
North Carolina,3363 Motor Vehicle Parts,Bosnia and Herzegovina,2024,"731,619"
North Carolina,3363 Motor Vehicle Parts,Brazil,2024,"49,260,482"
North Carolina,3363 Motor Vehicle Parts,Bulgaria,2024,"2,238,666"
North Carolina,3363 Motor Vehicle Parts,Canada,2024,"47,652,582"
North Carolina,3363 Motor Vehicle Parts,China,2024,"264,012,542"
North Carolina,3363 Motor Vehicle Parts,Colombia,2024,"6,704"
North Carolina,3363 Motor Vehicle Parts,Costa Rica,2024,"68,589"
North Carolina,3363 Motor Vehicle Parts,Croatia,2024,"2,133"
North Carolina,3363 Motor Vehicle Parts,Czech Republic,2024,"13,349,202"
North Carolina,3363 Motor Vehicle Parts,Denmark,2024,"1,020,785"
North Carolina,3363 Motor Vehicle Parts,Dominican Republic,2024,"9,254"
North Carolina,3363 Motor Vehicle Parts,El Salvador,2024,"50,181"
North Carolina,3363 Motor Vehicle Parts,Estonia,2024,"2,036,183"
North Carolina,3363 Motor Vehicle Parts,Finland,2024,"142,437"
North Carolina,3363 Motor Vehicle Parts,France,2024,"42,866,759"
North Carolina,3363 Motor Vehicle Parts,Germany,2024,"140,691,633"
North Carolina,3363 Motor Vehicle Parts,Greece,2024,"3,614"
North Carolina,3363 Motor Vehicle Parts,Honduras,2024,"467,023"
North Carolina,3363 Motor Vehicle Parts,Hong Kong,2024,"73,377"
North Carolina,3363 Motor Vehicle Parts,Hungary,2024,"1,390,226"
North Carolina,3363 Motor Vehicle Parts,India,2024,"115,330,969"
North Carolina,3363 Motor Vehicle Parts,Indonesia,2024,"1,898,116"
North Carolina,3363 Motor Vehicle Parts,Ireland,2024,"131,952"
North Carolina,3363 Motor Vehicle Parts,Israel,2024,"2,281,594"
North Carolina,3363 Motor Vehicle Parts,Italy,2024,"61,068,536"
North Carolina,3363 Motor Vehicle Parts,Japan,2024,"207,653,759"
North Carolina,3363 Motor Vehicle Parts,Kazakhstan,2024,"7,967"
North Carolina,3363 Motor Vehicle Parts,"Korea, South",2024,"55,992,466"
North Carolina,3363 Motor Vehicle Parts,Latvia,2024,"127,901"
North Carolina,3363 Motor Vehicle Parts,Lithuania,2024,"464,825"
North Carolina,3363 Motor Vehicle Parts,Macedonia,2024,"178,078"
North Carolina,3363 Motor Vehicle Parts,Malaysia,2024,"10,929,183"
North Carolina,3363 Motor Vehicle Parts,Mexico,2024,"617,353,091"
North Carolina,3363 Motor Vehicle Parts,Montenegro,2024,"4,829"
North Carolina,3363 Motor Vehicle Parts,Montserrat,2024,"8,769"
North Carolina,3363 Motor Vehicle Parts,Morocco,2024,"5,580,175"
North Carolina,3363 Motor Vehicle Parts,Nauru,2024,"65,387"
North Carolina,3363 Motor Vehicle Parts,Netherlands,2024,"10,530,733"
North Carolina,3363 Motor Vehicle Parts,New Caledonia,2024,"118,190"
North Carolina,3363 Motor Vehicle Parts,New Zealand,2024,"310,053"
North Carolina,3363 Motor Vehicle Parts,Norway,2024,"1,131,161"
North Carolina,3363 Motor Vehicle Parts,Peru,2024,"52,535"
North Carolina,3363 Motor Vehicle Parts,Philippines,2024,"140,696"
North Carolina,3363 Motor Vehicle Parts,Poland,2024,"9,348,669"
North Carolina,3363 Motor Vehicle Parts,Portugal,2024,"374,562"
North Carolina,3363 Motor Vehicle Parts,Romania,2024,"4,133,764"
North Carolina,3363 Motor Vehicle Parts,Saudi Arabia,2024,"3,500"
North Carolina,3363 Motor Vehicle Parts,Serbia,2024,"56,734"
North Carolina,3363 Motor Vehicle Parts,Sierra Leone,2024,"35,021"
North Carolina,3363 Motor Vehicle Parts,Singapore,2024,"16,657,889"
North Carolina,3363 Motor Vehicle Parts,Slovakia,2024,"6,632,874"
North Carolina,3363 Motor Vehicle Parts,Slovenia,2024,"3,811,348"
North Carolina,3363 Motor Vehicle Parts,Somalia,2024,"78,534"
North Carolina,3363 Motor Vehicle Parts,South Africa,2024,"5,357,861"
North Carolina,3363 Motor Vehicle Parts,Spain,2024,"9,684,492"
North Carolina,3363 Motor Vehicle Parts,Sri Lanka,2024,"49,710"
North Carolina,3363 Motor Vehicle Parts,Sweden,2024,"70,047,508"
North Carolina,3363 Motor Vehicle Parts,Switzerland,2024,"4,329,098"
North Carolina,3363 Motor Vehicle Parts,Taiwan,2024,"48,086,985"
North Carolina,3363 Motor Vehicle Parts,Thailand,2024,"9,448,593"
North Carolina,3363 Motor Vehicle Parts,Tunisia,2024,"17,024"
North Carolina,3363 Motor Vehicle Parts,Turkey,2024,"42,906,128"
North Carolina,3363 Motor Vehicle Parts,Ukraine,2024,"82,236"
North Carolina,3363 Motor Vehicle Parts,United Arab Emirates,2024,"5,568,584"
North Carolina,3363 Motor Vehicle Parts,United Kingdom,2024,"61,439,496"
North Carolina,3363 Motor Vehicle Parts,Vietnam,2024,"2,950,064"
North Carolina,3364 Aerospace Products & Parts,Argentina,2024,"10,292"
North Carolina,3364 Aerospace Products & Parts,Australia,2024,"174,948"
North Carolina,3364 Aerospace Products & Parts,Austria,2024,"6,875,151"
North Carolina,3364 Aerospace Products & Parts,Belgium,2024,"21,671,620"
North Carolina,3364 Aerospace Products & Parts,Brazil,2024,"2,835,527"
North Carolina,3364 Aerospace Products & Parts,Canada,2024,"33,385,265"
North Carolina,3364 Aerospace Products & Parts,China,2024,"8,142,935"
North Carolina,3364 Aerospace Products & Parts,Czech Republic,2024,"457,034"
North Carolina,3364 Aerospace Products & Parts,Denmark,2024,"20,818"
North Carolina,3364 Aerospace Products & Parts,France,2024,"1,344,577,309"
North Carolina,3364 Aerospace Products & Parts,Germany,2024,"12,712,023"
North Carolina,3364 Aerospace Products & Parts,Greece,2024,"10,324"
North Carolina,3364 Aerospace Products & Parts,Hong Kong,2024,"82,392"
North Carolina,3364 Aerospace Products & Parts,Hungary,2024,"390,212"
North Carolina,3364 Aerospace Products & Parts,Iceland,2024,"3,245"
North Carolina,3364 Aerospace Products & Parts,India,2024,"1,857,914"
North Carolina,3364 Aerospace Products & Parts,Indonesia,2024,"11,635"
North Carolina,3364 Aerospace Products & Parts,Ireland,2024,"2,583,944"
North Carolina,3364 Aerospace Products & Parts,Israel,2024,"110,190"
North Carolina,3364 Aerospace Products & Parts,Italy,2024,"23,167,210"
North Carolina,3364 Aerospace Products & Parts,Japan,2024,"229,589,398"
North Carolina,3364 Aerospace Products & Parts,Kenya,2024,"4,500"
North Carolina,3364 Aerospace Products & Parts,"Korea, South",2024,"1,072,917"
North Carolina,3364 Aerospace Products & Parts,Luxembourg,2024,"18,775"
North Carolina,3364 Aerospace Products & Parts,Malaysia,2024,"224,045"
North Carolina,3364 Aerospace Products & Parts,Mexico,2024,"29,637,217"
North Carolina,3364 Aerospace Products & Parts,Morocco,2024,"31,300"
North Carolina,3364 Aerospace Products & Parts,Netherlands,2024,"655,092"
North Carolina,3364 Aerospace Products & Parts,New Zealand,2024,"50,129"
North Carolina,3364 Aerospace Products & Parts,Norway,2024,"53,670"
North Carolina,3364 Aerospace Products & Parts,Philippines,2024,"467,531"
North Carolina,3364 Aerospace Products & Parts,Poland,2024,"58,567,597"
North Carolina,3364 Aerospace Products & Parts,Portugal,2024,"48,037"
North Carolina,3364 Aerospace Products & Parts,Romania,2024,"38,038"
North Carolina,3364 Aerospace Products & Parts,Russia,2024,"32,347"
North Carolina,3364 Aerospace Products & Parts,Saudi Arabia,2024,"451,069"
North Carolina,3364 Aerospace Products & Parts,Singapore,2024,"1,088,393"
North Carolina,3364 Aerospace Products & Parts,Slovakia,2024,"118,163"
North Carolina,3364 Aerospace Products & Parts,Slovenia,2024,"1,078,934"
North Carolina,3364 Aerospace Products & Parts,South Africa,2024,"742,569"
North Carolina,3364 Aerospace Products & Parts,Spain,2024,"9,333,884"
North Carolina,3364 Aerospace Products & Parts,Sweden,2024,"13,607,513"
North Carolina,3364 Aerospace Products & Parts,Switzerland,2024,"2,971,463"
North Carolina,3364 Aerospace Products & Parts,Taiwan,2024,"1,198,646"
North Carolina,3364 Aerospace Products & Parts,Thailand,2024,"93,011"
North Carolina,3364 Aerospace Products & Parts,Tunisia,2024,"1,686,371"
North Carolina,3364 Aerospace Products & Parts,Turkey,2024,"12,576,941"
North Carolina,3364 Aerospace Products & Parts,United Arab Emirates,2024,"194,120"
North Carolina,3364 Aerospace Products & Parts,United Kingdom,2024,"42,914,081"
North Carolina,3364 Aerospace Products & Parts,Vietnam,2024,"13,102"
North Carolina,3365 Railroad Rolling Stock,Austria,2024,"4,240"
North Carolina,3365 Railroad Rolling Stock,Brazil,2024,"376,610"
North Carolina,3365 Railroad Rolling Stock,Canada,2024,"1,172,079"
North Carolina,3365 Railroad Rolling Stock,China,2024,"7,302,247"
North Carolina,3365 Railroad Rolling Stock,Finland,2024,"9,866"
North Carolina,3365 Railroad Rolling Stock,Germany,2024,"2,363,508"
North Carolina,3365 Railroad Rolling Stock,Hungary,2024,"38,081"
North Carolina,3365 Railroad Rolling Stock,India,2024,"1,234,406"
North Carolina,3365 Railroad Rolling Stock,Italy,2024,"133,931"
North Carolina,3365 Railroad Rolling Stock,Malaysia,2024,"31,862"
North Carolina,3365 Railroad Rolling Stock,Poland,2024,"8,644,849"
North Carolina,3365 Railroad Rolling Stock,Sweden,2024,"2,234,597"
North Carolina,3365 Railroad Rolling Stock,Taiwan,2024,"714,352"
North Carolina,3365 Railroad Rolling Stock,United Kingdom,2024,"434,030"
North Carolina,3365 Railroad Rolling Stock,Vietnam,2024,"3,536,529"
North Carolina,3366 Ships & Boats,Argentina,2024,"543,900"
North Carolina,3366 Ships & Boats,Australia,2024,"6,149,400"
North Carolina,3366 Ships & Boats,Canada,2024,"952,203"
North Carolina,3366 Ships & Boats,China,2024,"806,048"
North Carolina,3366 Ships & Boats,Colombia,2024,"34,953"
North Carolina,3366 Ships & Boats,Costa Rica,2024,"15,863"
North Carolina,3366 Ships & Boats,Croatia,2024,"201,000"
North Carolina,3366 Ships & Boats,Czech Republic,2024,"67,261"
North Carolina,3366 Ships & Boats,Finland,2024,"7,802,193"
North Carolina,3366 Ships & Boats,France,2024,"2,303,240"
North Carolina,3366 Ships & Boats,Indonesia,2024,"27,881"
North Carolina,3366 Ships & Boats,Italy,2024,"35,376"
North Carolina,3366 Ships & Boats,"Korea, South",2024,"33,642"
North Carolina,3366 Ships & Boats,Netherlands,2024,"242,321"
North Carolina,3366 Ships & Boats,Portugal,2024,"35,876"
North Carolina,3366 Ships & Boats,South Africa,2024,"2,647,102"
North Carolina,3366 Ships & Boats,Sweden,2024,"6,692"
North Carolina,3366 Ships & Boats,Taiwan,2024,"53,881"
North Carolina,3366 Ships & Boats,Thailand,2024,"1,085,396"
North Carolina,3366 Ships & Boats,Ukraine,2024,"153,118"
North Carolina,3366 Ships & Boats,United Kingdom,2024,"192,915"
North Carolina,"3369 Transportation Equipment, Nesoi",Andorra,2024,"2,856"
North Carolina,"3369 Transportation Equipment, Nesoi",Argentina,2024,"2,702"
North Carolina,"3369 Transportation Equipment, Nesoi",Australia,2024,"13,473"
North Carolina,"3369 Transportation Equipment, Nesoi",Austria,2024,"7,204"
North Carolina,"3369 Transportation Equipment, Nesoi",Belgium,2024,"27,248"
North Carolina,"3369 Transportation Equipment, Nesoi",Brazil,2024,"28,575"
North Carolina,"3369 Transportation Equipment, Nesoi",Bulgaria,2024,"2,622"
North Carolina,"3369 Transportation Equipment, Nesoi",Canada,2024,"3,047,355"
North Carolina,"3369 Transportation Equipment, Nesoi",Chile,2024,"13,652"
North Carolina,"3369 Transportation Equipment, Nesoi",China,2024,"18,811,944"
North Carolina,"3369 Transportation Equipment, Nesoi",Czech Republic,2024,"72,384"
North Carolina,"3369 Transportation Equipment, Nesoi",Democratic Republic of Congo,2024,"8,179"
North Carolina,"3369 Transportation Equipment, Nesoi",Denmark,2024,"5,725"
North Carolina,"3369 Transportation Equipment, Nesoi",Estonia,2024,"3,043"
North Carolina,"3369 Transportation Equipment, Nesoi",France,2024,"155,128"
North Carolina,"3369 Transportation Equipment, Nesoi",Germany,2024,"1,712,829"
North Carolina,"3369 Transportation Equipment, Nesoi",India,2024,"160,887"
North Carolina,"3369 Transportation Equipment, Nesoi",Israel,2024,"18,962"
North Carolina,"3369 Transportation Equipment, Nesoi",Italy,2024,"13,659,593"
North Carolina,"3369 Transportation Equipment, Nesoi",Japan,2024,"364,397"
North Carolina,"3369 Transportation Equipment, Nesoi",Malaysia,2024,"13,575"
North Carolina,"3369 Transportation Equipment, Nesoi",Mexico,2024,"16,783"
North Carolina,"3369 Transportation Equipment, Nesoi",Netherlands,2024,"111,068"
North Carolina,"3369 Transportation Equipment, Nesoi",New Zealand,2024,"22,516"
North Carolina,"3369 Transportation Equipment, Nesoi",Oman,2024,"8,260,000"
North Carolina,"3369 Transportation Equipment, Nesoi",Poland,2024,"22,049"
North Carolina,"3369 Transportation Equipment, Nesoi",Portugal,2024,"5,538"
North Carolina,"3369 Transportation Equipment, Nesoi",Romania,2024,"261,112"
